name	submodule	is_seed	spd	component_id
Q9BRK4	1	1	0.06818181818181818	0
Q8NHQ1	1	1	0.10273972602739725	0
Q8ND90	1	1	0.12751677852348994	0
Q08379	1	1	0.07323232323232323	0
Q13137	1	1	0.0797872340425532	0
Q9UKT9	1	1	0.03669724770642202	0
Q01850	1	1	0.07042253521126761	0
Q7L4P6	1	1	0.08695652173913043	0
Q8N5R6	1	1	0.0970873786407767	0
Q5JR59	1	1	0.13942307692307693	0
Q99750	1	1	0.125	0
Q9BWG6	1	1	0.15254237288135594	0
Q96S65	1	1	0.14285714285714285	0
Q9BQ66	1	1	0.10810810810810811	0
Q9NQZ6	1	1	0.125	0
O95990	1	1	0.14035087719298245	0
O95273	1	1	0.09900990099009901	0
O15162	1	1	0.07857142857142857	0
Q9BUY5	1	0	0.3888888888888889	0
Q9UQ90	1	0	0.12727272727272726	0
Q9BVG8	1	0	0.0743801652892562	0
Q5H9K5	1	0	0.2857142857142857	0
Q6IPM2	1	0	0.23529411764705882	0
Q96ME1	1	0	0.22727272727272727	0
Q03989	1	0	0.15	0
Q8WW32	1	0	0.3333333333333333	0
Q8IVW4	1	0	0.2	0
Q96M91	1	0	0.3333333333333333	0
Q86VK4	1	0	0.25	0
Q8IXS8	1	0	0.2	0
Q8IYF1	1	0	0.23529411764705882	0
Q9NVL8	1	0	0.3	0
Q24JQ0	1	0	0.25	0
Q8IYI8	1	0	0.2857142857142857	0
Q8IYX3	1	0	0.3076923076923077	0
Q96SQ5	1	0	0.15555555555555556	0
Q15561	1	0	0.21951219512195122	0
Q96SK3	1	0	1.0	0
Q15834	1	0	0.08108108108108109	0
P15622	1	0	0.12	0
Q9BVV2	1	0	0.28	0
Q494R4	1	0	0.16666666666666666	0
Q8N6N6	1	0	0.5	0
Q8NA54	1	0	0.14285714285714285	0
Q9HC39	1	0	0.2	0
P78337	1	0	0.125	0
Q15742	1	0	0.06666666666666667	0
P0C7X2	1	0	0.18181818181818182	0
Q5T7P3	1	0	0.13636363636363635	0
Q96S90	1	0	0.5	0
O95363	1	0	0.06521739130434782	0
Q08AG5	1	0	0.4	0
Q6ZN57	1	0	0.18181818181818182	0
P78381	1	0	0.3333333333333333	0
Q15053	1	0	0.5	0
Q6P4J0	1	0	0.5	0
P17024	1	0	0.22727272727272727	0
Q9BZL3	1	0	0.3333333333333333	0
Q8NEP9	1	0	0.3333333333333333	0
P52737	1	0	0.5	0
O95201	1	0	0.4166666666666667	0
Q96LX7	1	0	0.5	0
Q9H3Q3	1	0	1.0	0
Q96NL3	1	0	0.25	0
O95171	1	0	0.21428571428571427	0
A6NN06	1	0	1.0	0
P58505	1	0	0.6666666666666666	0
P57796	1	0	0.2	0
A8K8P3	1	0	0.1875	0
A0PJX4	1	0	1.0	0
Q8TF63	1	0	1.0	0
P54849	1	0	0.6666666666666666	0
Q8WUT4	1	0	1.0	0
B0FTY2	1	0	0.5	0
O14596	1	0	1.0	0
P14207	1	0	1.0	0
B2R4U6	1	0	1.0	0
Q17RG1	1	0	1.0	0
B2RAB7	1	0	0.5	0
A8K8Y5	1	0	1.0	0
Q09FC8	1	0	1.0	0
Q6ZN96	1	0	1.0	0
Q9NVC6	2	1	0.08974358974358974	0
Q9NX70	2	1	0.10416666666666667	0
Q9ULK4	2	1	0.052941176470588235	0
Q96G25	2	1	0.15873015873015872	0
P24863	2	1	0.21428571428571427	0
O43513	2	1	0.13793103448275862	0
Q7L4I2	2	0	0.11538461538461539	0
O75448	2	0	0.0958904109589041	0
Q15528	2	0	0.21875	0
Q8TB05	2	0	0.5	0
O14645	2	0	0.058823529411764705	0
Q9Y6K9	3	1	0.038636363636363635	0
Q9BUZ4	3	1	0.08571428571428572	0
Q12933	3	1	0.07712082262210797	0
Q5D1E8	3	1	0.2	0
Q8WXF8	3	1	0.08333333333333333	0
O43557	3	1	0.1111111111111111	0
Q5T1R4	3	0	0.08333333333333333	0
P01584	3	0	0.14285714285714285	0
Q6BCY4	3	0	0.25	0
Q5FYB0	3	0	0.2	0
Q8IU68	3	0	0.5	0
Q6ZS27	3	0	0.3333333333333333	0
Q8N7F7	3	0	0.3333333333333333	0
O15519	3	0	0.08333333333333333	0
O14920	3	0	0.024271844660194174	0
P43489	3	0	0.375	0
B2R8Y4	3	0	0.08333333333333333	0
P05937	3	0	0.125	0
E9PJI5	3	0	0.5	0
P23510	3	0	1.0	0
A2A288	3	0	1.0	0
Q86TT2	3	0	1.0	0
Q9NWG8	3	0	1.0	0
Q9BZT1	3	0	1.0	0
P05141	4	1	0.023255813953488372	0
Q53RE8	4	1	0.2	0
Q15843	4	1	0.025	0
P04259	4	1	0.07894736842105263	0
Q13617	4	0	0.029545454545454545	0
P13646	4	0	0.08571428571428572	0
Q5TIA1	4	0	1.0	0
Q59EG8	4	0	1.0	0
Q02750	5	1	0.07339449541284404	0
P19419	5	1	0.06	0
P10398	5	1	0.03669724770642202	0
