name	submodule	is_seed	spd	component_id
Q9BUZ4	1	1	0.11904761904761904	0
Q9BRK4	1	1	0.1323529411764706	0
Q8NHQ1	1	1	0.17272727272727273	0
Q8ND90	1	1	0.2037037037037037	0
Q08379	1	1	0.10423452768729642	0
Q13137	1	1	0.12025316455696203	0
Q7L4P6	1	1	0.11764705882352941	0
Q8N5R6	1	1	0.13924050632911392	0
Q5JR59	1	1	0.19230769230769232	0
Q99750	1	1	0.24539877300613497	0
Q96S65	1	1	0.2	0
Q9NQZ6	1	1	0.21428571428571427	0
O95990	1	1	0.16279069767441862	0
O95273	1	1	0.18181818181818182	0
O15162	1	1	0.17475728155339806	0
Q9ULW3	1	0	0.08695652173913043	0
P17036	1	0	0.2	0
Q9BUY5	1	0	0.3125	0
Q9UQ90	1	0	0.16216216216216217	0
Q9H7H0	1	0	0.2	0
Q9BVG8	1	0	0.053763440860215055	0
Q6ZT89	1	0	0.125	0
Q5H9K5	1	0	0.2857142857142857	0
Q00587	1	0	0.1111111111111111	0
Q6IPM2	1	0	0.4166666666666667	0
Q96ME1	1	0	0.20588235294117646	0
Q9NWQ4	1	0	0.14814814814814814	0
Q8IVW4	1	0	0.25	0
Q9BUH8	1	0	0.15789473684210525	0
Q5W5X9	1	0	0.23529411764705882	0
Q9P0T4	1	0	0.225	0
Q86VK4	1	0	0.3333333333333333	0
Q9BSJ6	1	0	0.1724137931034483	0
Q96MS0	1	0	0.16666666666666666	0
Q9H6L4	1	0	0.13636363636363635	0
Q7L5A3	1	0	0.2222222222222222	0
Q7Z4I7	1	0	0.3333333333333333	0
Q8IXS8	1	0	0.2	0
Q9BT49	1	0	0.11363636363636363	0
Q96ED9	1	0	0.13333333333333333	0
Q8TBE0	1	0	0.3333333333333333	0
Q5TAP6	1	0	0.42857142857142855	0
Q9BXY8	1	0	0.25	0
Q8NE01	1	0	0.18181818181818182	0
Q6PIY7	1	0	0.2	0
Q9P2Z0	1	0	0.3333333333333333	0
Q15973	1	0	0.3	0
Q8IYE0	1	0	0.17857142857142858	0
Q8IYI8	1	0	0.2727272727272727	0
Q96GS6	1	0	0.25	0
Q68DK2	1	0	0.21428571428571427	0
Q96SQ5	1	0	0.20689655172413793	0
Q96IZ5	1	0	0.25	0
Q14296	1	0	0.18181818181818182	0
Q7Z2X4	1	0	0.23076923076923078	0
Q6P5X5	1	0	0.16666666666666666	0
Q6RVD6	1	0	0.23076923076923078	0
Q9ULM2	1	0	0.3	0
Q8TCX5	1	0	0.17142857142857143	0
Q9C0A6	1	0	0.3	0
Q9Y3M9	1	0	0.25	0
Q9H0A9	1	0	0.25	0
P56279	1	0	0.18181818181818182	0
Q8N143	1	0	0.3333333333333333	0
Q9NRQ2	1	0	0.25	0
Q96LJ7	1	0	0.4	0
Q8WWX9	1	0	0.3333333333333333	0
Q9UBR2	1	0	0.3333333333333333	0
Q9H1Q7	1	0	0.16666666666666666	0
P0C7X2	1	0	0.2391304347826087	0
Q9HB63	1	0	0.5	0
P15622	1	0	0.16666666666666666	0
Q5T0F9	1	0	0.2222222222222222	0
O60269	1	0	0.2222222222222222	0
Q14584	1	0	0.3333333333333333	0
Q15937	1	0	0.5	0
Q8IY34	1	0	0.42857142857142855	0
Q96S90	1	0	0.5	0
Q8N4T4	1	0	0.16666666666666666	0
Q9ULZ1	1	0	0.3333333333333333	0
Q9BR84	1	0	0.5	0
Q9NV35	1	0	0.5	0
Q9BZL3	1	0	0.375	0
O43167	1	0	0.1	0
Q8NEP9	1	0	0.4	0
P52737	1	0	0.5714285714285714	0
P78381	1	0	0.5	0
P82987	1	0	0.5	0
O94967	1	0	0.3076923076923077	0
O95872	1	0	0.21428571428571427	0
A8K8P3	1	0	0.16666666666666666	0
O95671	1	0	0.14285714285714285	0
A0PJX4	1	0	1.0	0
P54849	1	0	0.6666666666666666	0
Q08AG5	1	0	0.6666666666666666	0
Q6UX72	1	0	1.0	0
Q09FC8	1	0	1.0	0
Q15053	1	0	1.0	0
P98066	2	1	0.2777777777777778	0
Q14512	2	1	0.3333333333333333	0
P14210	2	1	0.15384615384615385	0
P08567	2	1	0.07142857142857142	0
Q99731	2	1	0.75	0
O00585	2	1	0.2857142857142857	0
P02751	2	0	0.016105417276720352	0
P09038	2	0	0.11764705882352941	0
P46092	2	0	0.18181818181818182	0
P32248	2	0	0.6	0
P02776	2	0	0.25	0
P03951	2	0	0.14285714285714285	0
Q16864	3	1	0.06	0
Q15654	3	1	0.06629834254143646	0
O43865	3	1	0.04285714285714286	0
P05408	3	1	0.2857142857142857	0
P56378	3	1	1.0	0
Q9C0B0	3	0	0.02857142857142857	0
Q9NRR5	3	0	0.055900621118012424	0
Q8TF68	3	0	0.09090909090909091	0
O00762	3	0	0.08928571428571429	0
P16519	3	0	1.0	0
P31260	4	1	0.043478260869565216	0
P55198	4	1	0.075	0
P01100	4	1	0.02127659574468085	0
Q96BA8	4	1	0.029411764705882353	0
Q92793	4	0	0.00906344410876133	0
P35638	4	0	0.07042253521126761	0
P17535	4	0	0.05172413793103448	0
Q9BX68	5	1	0.3333333333333333	0
Q8N682	5	1	0.3333333333333333	0
Q16774	5	1	0.36363636363636365	0
Q9NX57	5	1	1.0	0
Q9UBU9	5	0	0.015609756097560976	0
Q9HCE1	5	0	0.014301430143014302	0
P34897	5	0	0.021917808219178082	0
Q5BJF2	5	0	0.09090909090909091	0
Q9H246	5	0	0.8	0
Q6NUT2	5	0	1.0	0
Q8IUH3	6	1	0.03333333333333333	0
Q9Y3Q8	6	1	0.08450704225352113	0
Q14145	6	0	0.03669724770642202	0
P18428	6	0	0.08333333333333333	0
P50990	7	1	0.17679558011049723	0
P50991	7	1	0.23618090452261306	0
P49368	7	1	0.2109375	0
P40227	7	1	0.23222748815165878	0
P78371	7	1	0.203125	0
Q99832	7	0	0.23348017621145375	0
Q15257	7	0	0.18181818181818182	0
Q96AZ1	7	0	0.16	0
Q96JK2	7	0	0.17647058823529413	0
P48643	7	0	0.21808510638297873	0
Q96Q83	7	0	0.13636363636363635	0
Q9C0K7	7	0	0.25	0
Q9H7D0	7	0	0.12307692307692308	0
Q96M98	7	0	0.3333333333333333	0
Q9BPW8	7	0	0.15151515151515152	0
Q6P3X3	7	0	0.15	0
