name	submodule	is_seed	spd	component_id
P22061	1	1	0.02586206896551724	0
Q06830	1	1	0.0364963503649635	0
P00338	1	1	0.05194805194805195	0
P07195	1	1	0.07801418439716312	0
P24666	1	1	0.022222222222222223	0
Q9NR45	1	0	0.08771929824561403	0
P37837	1	0	0.06666666666666667	0
P00966	1	0	0.0410958904109589	0
O75083	1	0	0.047619047619047616	0
P10809	2	1	0.07526881720430108	0
P05165	2	1	0.13636363636363635	0
Q9HCC0	2	1	0.10526315789473684	0
Q96RQ3	2	1	0.16666666666666666	0
Q96S79	2	0	0.04	0
Q13011	2	0	0.05	0
Q96GW9	2	0	0.2	0
Q9BXR0	2	0	0.058823529411764705	0
P58557	2	0	0.0625	0
O75600	2	0	0.08333333333333333	0
Q9UI43	2	0	0.125	0
P22830	2	0	0.08333333333333333	0
Q96GJ1	2	0	0.1	0
Q9BSK2	2	0	0.3333333333333333	0
O75648	2	0	0.3333333333333333	0
Q13247	3	1	0.06756756756756757	0
Q13243	3	1	0.03333333333333333	0
Q08170	3	1	0.07272727272727272	0
P26368	3	0	0.054945054945054944	0
O75494	3	0	0.05128205128205128	0
Q9NR30	4	1	0.052980132450331126	0
Q16666	4	1	0.023255813953488372	0
Q9BQG0	4	1	0.031496062992125984	0
P51608	4	0	0.03225806451612903	0
O00541	4	0	0.038461538461538464	0
P25705	5	1	0.037037037037037035	0
Q99623	5	1	0.03821656050955414	0
P48201	5	1	0.14285714285714285	0
P30049	5	0	0.06	0
O75964	5	0	0.07272727272727272	0
P84243	6	1	0.03278688524590164	0
Q7L7L0	6	1	0.09090909090909091	0
P0C0S8	6	1	0.044444444444444446	0
Q53GL7	6	0	0.16666666666666666	0
Q9Y5B9	6	0	0.051094890510948905	0
A0PJE2	6	0	1.0	0
Q71U36	7	1	0.08333333333333333	0
Q9BQE3	7	1	0.08780487804878048	0
P07437	7	1	0.07636363636363637	0
P68371	7	0	0.060810810810810814	0
Q9UL54	7	0	0.09090909090909091	0
Q86SS6	7	0	0.16666666666666666	0
P30622	7	0	0.058823529411764705	0
P15291	7	0	0.1111111111111111	0
O75381	7	0	0.17333333333333334	0
P50990	8	1	0.20670391061452514	0
P50991	8	1	0.24623115577889448	0
P49368	8	1	0.23346303501945526	0
P40227	8	1	0.24401913875598086	0
P78371	8	1	0.22393822393822393	0
Q99832	8	0	0.23555555555555555	0
P48643	8	0	0.20967741935483872	0
Q00005	8	0	0.16071428571428573	0
Q9C0K7	8	0	0.25	0
P63151	8	0	0.11458333333333333	0
Q9H7D0	8	0	0.12307692307692308	0
Q96M98	8	0	0.5263157894736842	0
Q9BPW8	8	0	0.125	0
Q8TD08	8	0	0.21739130434782608	0
Q9NW82	8	0	0.21428571428571427	0
