name	submodule	is_seed	spd	component_id
P22061	1	1	0.025	0
P24666	1	1	0.0425531914893617	0
P00338	1	1	0.05732484076433121	0
P06733	1	1	0.039603960396039604	0
P07195	1	1	0.09929078014184398	0
P11171	1	0	0.023809523809523808	0
O75083	1	0	0.04597701149425287	0
Q13247	2	1	0.08	0
Q13243	2	1	0.04918032786885246	0
Q08170	2	1	0.07142857142857142	0
O60814	2	1	0.11764705882352941	0
P78362	2	0	0.04415584415584416	0
P62995	2	0	0.08235294117647059	0
O75494	2	0	0.0641025641025641	0
P25705	3	1	0.041237113402061855	0
Q9HCC0	3	1	0.025	0
P48201	3	1	0.14285714285714285	0
P30049	3	0	0.061224489795918366	0
P56381	3	0	0.0967741935483871	0
Q9BYX4	4	1	0.13636363636363635	0
Q7Z434	4	1	0.04807692307692308	0
O95786	4	1	0.05172413793103448	0
Q9UL19	4	0	0.09090909090909091	0
Q86WI3	4	0	0.5	0
O43657	4	0	0.21428571428571427	0
Q9NR30	5	1	0.07051282051282051	0
P19338	5	1	0.03943661971830986	0
Q92522	5	1	0.14925373134328357	0
Q8IYW5	5	0	0.1016949152542373	0
P51858	5	0	0.08620689655172414	0
P16403	5	0	0.07258064516129033	0
Q14684	5	0	0.12048192771084337	0
P11387	5	0	0.08280254777070063	0
P17861	5	0	0.06896551724137931	0
P67809	6	1	0.05027932960893855	0
P26196	6	1	0.09375	0
Q8WWM7	6	1	0.2	0
Q13310	6	0	0.06944444444444445	0
Q9UN86	6	0	0.08	0
Q3MHD2	6	0	0.13793103448275862	0
Q99700	6	0	0.10144927536231885	0
Q7Z417	6	0	0.16666666666666666	0
P00813	6	0	0.16666666666666666	0
C9JLW8	6	0	1.0	0
Q71U36	7	1	0.07917888563049853	0
Q9BQE3	7	1	0.08292682926829269	0
P07437	7	1	0.0636042402826855	0
Q5VVJ2	7	0	0.09090909090909091	0
Q9UL54	7	0	0.09523809523809523	0
P04350	7	0	0.06140350877192982	0
P15291	7	0	0.1	0
O75056	7	0	0.09090909090909091	0
Q9UDT6	7	0	0.1111111111111111	0
O95157	7	0	0.07692307692307693	0
P50990	8	1	0.1878453038674033	0
P50991	8	1	0.25125628140703515	0
P49368	8	1	0.23046875	0
P40227	8	1	0.2559241706161137	0
P78371	8	1	0.21875	0
Q99832	8	0	0.23788546255506607	0
Q15257	8	0	0.16363636363636364	0
Q96AZ1	8	0	0.22	0
Q96JK2	8	0	0.17647058823529413	0
P48643	8	0	0.22340425531914893	0
Q96Q83	8	0	0.20454545454545456	0
Q9C0K7	8	0	0.25	0
Q9H7D0	8	0	0.12307692307692308	0
Q96M98	8	0	0.5	0
Q9BPW8	8	0	0.13636363636363635	0
Q6P3X3	8	0	0.175	0
Q6NXE6	8	0	0.12307692307692308	0
Q9NW82	8	0	0.2	0
Q9HBY8	8	0	0.4	0
Q86VZ2	8	0	0.25	0
Q92526	8	0	0.4	0
Q9UPM9	8	0	0.45	0
Q96BT7	8	0	0.6363636363636364	0
Q7Z624	8	0	0.2	0
Q7Z4S6	8	0	0.14893617021276595	0
Q9BUR4	8	0	0.19444444444444445	0
Q8N5D0	8	0	0.26666666666666666	0
Q9Y2U9	8	0	0.11627906976744186	0
O14530	8	0	0.2777777777777778	0
P57775	8	0	0.2391304347826087	0
Q86TI4	8	0	0.8181818181818182	0
Q9NRH3	8	0	0.45	0
Q8IYD2	8	0	0.6875	0
Q96JB6	8	0	0.13333333333333333	0
O95568	8	0	0.2	0
Q9NZN4	8	0	0.19230769230769232	0
Q9NXB0	8	0	0.1111111111111111	0
Q9Y3L5	8	0	0.28	0
Q13371	8	0	0.34210526315789475	0
Q9Y2I8	8	0	0.3157894736842105	0
Q9NWM0	8	0	0.42857142857142855	0
Q5QP82	8	0	0.18181818181818182	0
